trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data
trip-153671549993828365,IND384205AAA,IND384355AAB,FTL,2018-09-12 01:24:59.938573,2018-09-12 01:24:59.938573,2018-09-12 02:49:41.237888,57.0,34.0,37.0025,33.25262445461525,training
trip-153671549993828365,IND384355AAB,IND385001AAA,FTL,2018-09-12 01:24:59.938573,2018-09-12 02:49:41.237888,2018-09-12 04:41:54.672799,109.0,65.0,70.5626,47.62609991441197,training
trip-153671549993828365,IND385001AAA,IND385535AAA,FTL,2018-09-12 01:24:59.938573,2018-09-12 04:41:54.672799,2018-09-12 05:36:37.434672,30.0,16.0,23.293,22.04562455521755,training
trip-153671549993828365,IND385535AAA,IND384205AAA,FTL,2018-09-12 01:24:59.938573,2018-09-12 05:36:37.434672,2018-09-12 10:48:48.948386,149.0,77.0,89.36030000000001,73.48080398133114,training
trip-153671572175509918,IND842003AAB,IND483501AAA,FTL,2018-09-12 01:28:41.755367,2018-09-12 01:28:41.755367,2018-09-12 04:32:34.835967,155.0,58.0,80.284,77.53035794106091,training
trip-153671574781365511,IND700028AAB,IND712311AAA,Carting,2018-09-12 01:29:07.813912,2018-09-12 01:29:07.813912,2018-09-12 06:59:45.784049,50.0,17.0,22.1726,15.280029967383932,training
trip-153671590416667638,IND560099AAB,IND560300AAA,Carting,2018-09-12 01:31:44.166971,2018-09-12 01:31:44.166971,2018-09-12 05:36:20.752206,200.0,58.0,62.8568,42.15059701471933,training
trip-153671602871109556,IND362001AAA,IND362220AAA,Carting,2018-09-12 01:33:48.711350,2018-09-12 01:33:48.711350,2018-09-12 02:42:24.563892,43.0,22.0,31.1283,28.34066093997309,training
trip-153671602871109556,IND362150AAA,IND362001AAA,Carting,2018-09-12 01:33:48.711350,2018-09-12 09:26:45.211239,2018-09-12 11:26:24.365997,112.0,67.0,67.586,52.256689893919706,training
trip-153671602871109556,IND362265AAA,IND362720AAA,Carting,2018-09-12 01:33:48.711350,2018-09-12 04:39:48.509733,2018-09-12 06:12:09.579013,74.0,32.0,43.1216,33.569972878801046,training
trip-153671602871109556,IND362560AAA,IND362150AAA,Carting,2018-09-12 01:33:48.711350,2018-09-12 07:19:24.177399,2018-09-12 09:26:45.211239,110.0,60.0,73.81989999999999,56.9862778154886,training
trip-153671602871109556,IND362720AAA,IND362560AAA,Carting,2018-09-12 01:33:48.711350,2018-09-12 06:12:09.579013,2018-09-12 07:19:24.177399,59.0,28.0,39.5496,37.24074080908733,training
trip-153671643960185339,IND571111AAB,IND571313AAB,FTL,2018-09-12 01:40:39.602254,2018-09-12 05:07:42.587468,2018-09-12 06:06:00.172444,46.0,30.0,32.6819,28.806698957097822,training
trip-153671643960185339,IND571124AAA,IND570020AAA,FTL,2018-09-12 01:40:39.602254,2018-09-12 09:28:32.783933,2018-09-12 15:31:35.732929,79.0,30.0,38.6996,33.6616917620085,training
trip-153671643960185339,IND571313AAB,IND571440AAA,FTL,2018-09-12 01:40:39.602254,2018-09-12 06:06:00.172444,2018-09-12 07:32:32.065825,79.0,42.0,39.0198,29.355660098179023,training
trip-153671643960185339,IND571430AAA,IND571124AAA,FTL,2018-09-12 01:40:39.602254,2018-09-12 08:29:35.119749,2018-09-12 09:28:32.783933,46.0,35.0,35.908199999999994,25.09041251756764,training
trip-153671643960185339,IND571440AAA,IND571430AAA,FTL,2018-09-12 01:40:39.602254,2018-09-12 07:32:32.065825,2018-09-12 08:29:35.119749,55.0,50.0,60.2321,27.391889691536864,training
trip-153671645272011824,IND421302AAG,IND400102AAB,Carting,2018-09-12 01:40:52.720388,2018-09-12 01:40:52.720388,2018-09-12 06:18:04.300371,96.0,29.0,33.7594,22.76933881599414,training
trip-153671655901475301,IND570020AAA,IND571602AAA,FTL,2018-09-12 01:42:39.014985,2018-09-12 01:42:39.014985,2018-09-12 04:14:43.146225,50.0,27.0,36.4665,26.546694674856,training
trip-153671655901475301,IND571105AAA,IND571213AAA,FTL,2018-09-12 01:42:39.014985,2018-09-12 04:41:55.696731,2018-09-12 05:55:03.243674,60.0,39.0,44.0214,41.41812954967234,training
trip-153671655901475301,IND571114AAA,IND570020AAA,FTL,2018-09-12 01:42:39.014985,2018-09-12 08:48:20.471487,2018-09-12 15:32:19.902107,140.0,54.0,58.8804,43.00686859620694,training
trip-153671655901475301,IND571213AAA,IND571114AAA,FTL,2018-09-12 01:42:39.014985,2018-09-12 05:55:03.243674,2018-09-12 08:48:20.471487,90.0,67.0,73.78089999999999,44.84545449483468,training
trip-153671674818301757,IND384205AAA,IND384170AAA,FTL,2018-09-12 01:45:48.183280,2018-09-12 01:45:48.183280,2018-09-12 02:46:32.524910,34.0,28.0,28.3266,22.96920060991418,training
trip-153671674818301757,IND384265AAB,IND385320AAA,FTL,2018-09-12 01:45:48.183280,2018-09-12 03:23:13.167965,2018-09-12 05:10:23.045830,106.0,77.0,84.76389999999999,62.129067142595794,training
trip-153671674818301757,IND385320AAA,IND385340AAB,FTL,2018-09-12 01:45:48.183280,2018-09-12 05:10:23.045830,2018-09-12 05:43:51.100705,20.0,30.0,24.503400000000003,22.785423959660037,training
trip-153671695519287480,IND501359AAE,IND533106AAA,FTL,2018-09-12 01:49:15.193139,2018-09-12 01:49:15.193139,2018-09-12 16:02:48.285972,665.0,298.0,421.542,365.5581756477951,training
trip-153671695519287480,IND530012AAC,IND501359AAE,FTL,2018-09-12 01:49:15.193139,2018-09-13 01:35:51.561757,2018-09-13 19:28:35.057349,979.0,435.0,603.5103,510.9977588205044,training
trip-153671695519287480,IND533106AAA,IND530012AAA,FTL,2018-09-12 01:49:15.193139,2018-09-12 16:02:48.285972,2018-09-12 21:29:38.513626,233.0,132.0,181.6849,161.7260570575176,training
trip-153671703263480019,IND403726AAA,IND416510AAA,FTL,2018-09-12 01:50:32.635080,2018-09-12 01:50:32.635080,2018-09-12 06:14:33.947710,220.0,83.0,86.246,66.42501595061182,training
trip-153671703263480019,IND416510AAA,IND416602AAC,FTL,2018-09-12 01:50:32.635080,2018-09-12 06:14:33.947710,2018-09-12 08:24:55.303893,100.0,40.0,53.5659,41.50740253192361,training
trip-153671703263480019,IND416602AAC,IND411033AAA,FTL,2018-09-12 01:50:32.635080,2018-09-12 08:24:55.303893,2018-09-12 22:05:14.910090,791.0,292.0,357.5967,262.7005233320008,training
trip-153671706877291618,IND462001AAA,IND462022AAA,Carting,2018-09-12 01:51:08.773194,2018-09-12 03:33:39.775925,2018-09-12 04:35:49.033935,42.0,13.0,14.1767,13.304020276884875,training
trip-153671715851493285,IND000000ACB,IND751002AAB,FTL,2018-09-12 01:52:38.515204,2018-09-12 01:52:38.515204,2018-09-13 18:10:39.740625,2264.0,1166.0,1638.4813,1269.3963573862238,training
trip-153671717917876174,IND000000ACB,IND302014AAA,FTL,2018-09-12 01:52:59.179033,2018-09-12 01:52:59.179033,2018-09-12 10:47:36.664048,361.0,168.0,220.9971,195.97117255362315,training
trip-153671723500134877,IND110037AAM,IND209304AAA,FTL,2018-09-12 01:53:55.001720,2018-09-12 01:53:55.001720,2018-09-12 19:05:32.103961,779.0,335.0,463.4636,381.982311578148,training
trip-153671723500134877,IND209304AAA,IND211002AAB,FTL,2018-09-12 01:53:55.001720,2018-09-12 19:05:32.103961,2018-09-13 03:46:17.503775,246.0,138.0,195.5859,181.54971094632003,training
trip-153671726684858447,IND131028AAB,IND244001AAA,FTL,2018-09-12 01:54:26.848924,2018-09-12 01:54:26.848924,2018-09-12 14:43:21.589622,426.0,159.0,201.3544,157.83349903283806,training
trip-153671726684858447,IND244001AAA,IND263153AAB,FTL,2018-09-12 01:54:26.848924,2018-09-12 14:43:21.589622,2018-09-12 18:25:01.861093,183.0,91.0,93.7315,68.4939609650968,training
trip-153671726684858447,IND263153AAB,IND131028AAB,FTL,2018-09-12 01:54:26.848924,2018-09-12 18:25:01.861093,2018-09-13 04:33:32.282174,369.0,227.0,273.5556,223.8776422390132,training
trip-153671735399307935,IND000000ACB,IND131028AAB,Carting,2018-09-12 01:55:53.993301,2018-09-12 01:55:53.993301,2018-09-12 08:46:44.437564,237.0,100.0,123.9724,70.21158550864233,training
trip-153671735681324192,IND383001AAA,IND383315AAC,FTL,2018-09-12 01:55:56.813516,2018-09-12 03:27:24.823559,2018-09-12 04:31:32.765496,43.0,41.0,46.836400000000005,36.953251700289,training
trip-153671735681324192,IND383255AAB,IND384205AAA,FTL,2018-09-12 01:55:56.813516,2018-09-12 06:25:37.688467,2018-09-12 10:53:20.432222,179.0,108.0,104.715,83.9562023501117,training
trip-153671735681324192,IND383315AAC,IND383255AAB,FTL,2018-09-12 01:55:56.813516,2018-09-12 04:31:32.765496,2018-09-12 06:25:37.688467,100.0,91.0,91.4658,67.35889645260588,training
trip-153671735681324192,IND384205AAA,IND383001AAA,FTL,2018-09-12 01:55:56.813516,2018-09-12 01:55:56.813516,2018-09-12 03:27:24.823559,78.0,59.0,80.1693,60.82879406948595,training
trip-153671742249756615,IND000000ACB,IND821115AAB,FTL,2018-09-12 01:57:02.497819,2018-09-12 01:57:02.497819,2018-09-13 01:07:23.057952,1199.0,646.0,900.43,803.8255786285854,training
trip-153671752240019144,IND832109AAB,IND834002AAB,FTL,2018-09-12 01:58:42.400450,2018-09-12 01:58:42.400450,2018-09-12 07:25:47.450357,268.0,87.0,120.2104,101.28066336893552,training
trip-153671801197508215,IND110037AAM,IND110085AAB,Carting,2018-09-12 02:06:51.975425,2018-09-12 02:06:51.975425,2018-09-12 05:46:41.353666,48.0,24.0,22.0512,17.69952472976195,training
trip-153671803100571827,IND605010AAB,IND607001AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 02:07:11.005993,2018-09-12 04:11:34.038619,58.0,30.0,25.5015,20.55616514402299,training
trip-153671803100571827,IND607001AAA,IND608001AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 04:11:34.038619,2018-09-12 05:20:51.851035,65.0,29.0,40.7459,36.84338888622363,training
trip-153671803100571827,IND608001AAA,IND609110AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 05:20:51.851035,2018-09-12 06:15:20.408267,31.0,16.0,21.657,19.29059730672636,training
trip-153671803100571827,IND609110AAA,IND609602AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 06:15:20.408267,2018-09-12 07:21:49.379083,66.0,31.0,44.3411,36.34742408257867,training
trip-153671803100571827,IND609602AAA,IND611001AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 07:21:49.379083,2018-09-12 08:26:01.838022,46.0,16.0,21.2008,19.212790470043814,training
trip-153671803100571827,IND610001AAA,IND605010AAB,FTL,2018-09-12 02:07:11.005993,2018-09-12 09:18:47.931093,2018-09-12 14:30:07.739458,294.0,126.0,149.9479,131.12492380428742,training
trip-153671803100571827,IND611001AAA,IND610001AAA,FTL,2018-09-12 02:07:11.005993,2018-09-12 08:26:01.838022,2018-09-12 09:18:47.931093,35.0,16.0,22.9235,21.021018888675684,training
trip-153671804931054468,IND110037AAM,IND201007AAA,Carting,2018-09-12 02:07:29.310888,2018-09-12 02:07:29.310888,2018-09-12 06:08:03.460130,90.0,34.0,30.0082,23.38481595510568,training
trip-153671808478450647,IND600056AAB,IND600110AAA,Carting,2018-09-12 02:08:04.784764,2018-09-12 02:08:04.784764,2018-09-12 06:10:03.561801,96.0,37.0,44.9554,34.89109971224822,training
trip-153671811509671845,IND388121AAA,IND388620AAB,Carting,2018-09-12 02:08:35.096977,2018-09-12 02:52:16.924167,2018-09-12 04:43:40.969595,83.0,44.0,54.246300000000005,39.36018961830603,training
trip-153671811509671845,IND388620AAB,IND388320AAA,Carting,2018-09-12 02:08:35.096977,2018-09-12 04:43:40.969595,2018-09-12 06:36:36.061878,83.0,46.0,54.4807,44.790848092421776,training
trip-153671813821616145,IND413517AAA,IND431717AAA,Carting,2018-09-12 02:08:58.216397,2018-09-12 09:44:13.402455,2018-09-12 12:06:59.427997,135.0,42.0,60.4867,53.88938312546343,training
trip-153671813821616145,IND413531AAA,IND413517AAA,Carting,2018-09-12 02:08:58.216397,2018-09-12 07:40:55.163795,2018-09-12 09:44:13.402455,94.0,46.0,65.3623,56.12090727320579,training
trip-153671813821616145,IND431603AAA,IND413531AAA,Carting,2018-09-12 02:08:58.216397,2018-09-12 02:08:58.216397,2018-09-12 07:40:55.163795,254.0,95.0,134.2985,115.6269599303039,training
trip-153671813821616145,IND431717AAA,IND431603AAA,Carting,2018-09-12 02:08:58.216397,2018-09-12 12:06:59.427997,2018-09-13 00:46:22.053872,110.0,52.0,74.0107,67.44923922510108,training
trip-153671817433368939,IND110037AAM,IND201301AAF,Carting,2018-09-12 02:09:34.333931,2018-09-12 02:09:34.333931,2018-09-12 06:10:27.773004,88.0,39.0,35.1773,25.70685368272478,training
trip-153671827663864476,IND387001AAA,IND388220AAA,Carting,2018-09-12 02:11:16.638917,2018-09-12 03:05:23.340681,2018-09-12 04:09:21.101663,38.0,24.0,26.4568,24.361826744209644,training
trip-153671827663864476,IND388220AAA,IND388320AAA,Carting,2018-09-12 02:11:16.638917,2018-09-12 04:09:21.101663,2018-09-12 05:43:17.166525,44.0,26.0,27.0108,19.82230769336916,training
trip-153671827663864476,IND388320AAA,IND387001AAA,Carting,2018-09-12 02:11:16.638917,2018-09-12 02:11:16.638917,2018-09-12 03:05:23.340681,26.0,15.0,20.2856,18.68607433713592,training
trip-153671843215737572,IND560083AAB,IND562132AAA,Carting,2018-09-12 02:13:52.157634,2018-09-12 02:13:52.157634,2018-09-12 07:08:49.519229,79.0,44.0,42.0797,32.56977857321306,training
trip-153671844300881686,IND605601AAA,IND607106AAA,Carting,2018-09-12 02:14:03.009204,2018-09-12 02:14:03.009204,2018-09-12 03:35:55.805223,50.0,21.0,28.1977,17.934559673106442,training
trip-153671844300881686,IND606003AAA,IND606105AAA,Carting,2018-09-12 02:14:03.009204,2018-09-12 05:51:22.936311,2018-09-12 06:26:35.800461,25.0,15.0,16.165399999999998,14.35818121251222,training
trip-153671844300881686,IND606105AAA,IND606201AAC,Carting,2018-09-12 02:14:03.009204,2018-09-12 06:26:35.800461,2018-09-12 08:09:20.046912,93.0,54.0,73.1099,52.0341967160089,training
trip-153671844300881686,IND606201AAC,IND605601AAA,Carting,2018-09-12 02:14:03.009204,2018-09-12 08:09:20.046912,2018-09-12 10:49:03.359496,153.0,83.0,101.2823,81.32602530243648,training
trip-153671844300881686,IND607106AAA,IND607801AAA,Carting,2018-09-12 02:14:03.009204,2018-09-12 03:35:55.805223,2018-09-12 04:28:39.806946,47.0,13.0,18.2206,17.909765206507657,training
trip-153671844300881686,IND607801AAA,IND606003AAA,Carting,2018-09-12 02:14:03.009204,2018-09-12 04:28:39.806946,2018-09-12 05:51:22.936311,67.0,23.0,32.5079,26.905420054855,training
trip-153671846595383321,IND723101AAA,IND723202AAA,FTL,2018-09-12 02:14:25.954098,2018-09-12 08:08:09.930693,2018-09-12 09:36:40.995990,63.0,38.0,45.6434,40.306611425230585,training
trip-153671846595383321,IND723130AAA,IND723101AAA,FTL,2018-09-12 02:14:25.954098,2018-09-12 06:28:20.288572,2018-09-12 08:08:09.930693,91.0,22.0,31.1322,28.093220584452755,training
trip-153671846595383321,IND723133AAA,IND723130AAA,FTL,2018-09-12 02:14:25.954098,2018-09-12 05:09:17.390674,2018-09-12 06:28:20.288572,52.0,45.0,30.4389,25.92163270619499,training
trip-153671846595383321,IND723202AAA,IND713205AAB,FTL,2018-09-12 02:14:25.954098,2018-09-12 09:36:40.995990,2018-09-12 17:26:20.546825,327.0,148.0,197.0209,138.44059291956137,training
trip-153671851245407364,IND462011AAA,IND462022AAA,Carting,2018-09-12 02:15:12.454312,2018-09-12 04:42:57.744860,2018-09-12 05:17:20.484935,22.0,11.0,12.1432,9.757640282537093,training
trip-153671851245407364,IND462022AAA,IND462011AAA,Carting,2018-09-12 02:15:12.454312,2018-09-12 02:15:12.454312,2018-09-12 03:19:47.917570,30.0,12.0,12.1405,9.117047621198726,training
trip-153671851672781082,IND751002AAB,IND756100AAC,FTL,2018-09-12 02:15:16.728042,2018-09-12 02:15:16.728042,2018-09-12 08:36:16.862396,174.0,86.0,122.1208,107.31792299292404,training
trip-153671873142397119,IND411033AAA,IND403726AAA,FTL,2018-09-12 02:18:51.424273,2018-09-12 02:18:51.424273,2018-09-12 19:13:47.198476,873.0,389.0,511.3382,361.4395385257374,training
trip-153671876809484616,IND211002AAB,IND211013AAA,Carting,2018-09-12 02:19:28.095072,2018-09-12 02:19:28.095072,2018-09-12 04:21:45.781724,73.0,15.0,20.5758,18.64392405698627,training
trip-153671876809484616,IND211008AAA,IND211002AAB,Carting,2018-09-12 02:19:28.095072,2018-09-12 05:32:38.130081,2018-09-12 08:36:29.462386,158.0,16.0,22.7166,21.02834212416332,training
trip-153671879822845615,IND411033AAA,IND421302AAG,FTL,2018-09-12 02:19:58.228707,2018-09-12 02:19:58.228707,2018-09-12 10:26:32.099033,409.0,102.0,129.6858,100.89115727593864,training
trip-153671889362601558,IND600056AAB,IND600116AAB,Carting,2018-09-12 02:21:33.626265,2018-09-12 02:21:33.626265,2018-09-12 07:12:34.698164,118.0,26.0,30.4764,26.53817148234563,training
trip-153671894302046722,IND600056AAB,IND600016AAC,Carting,2018-09-12 02:22:23.020699,2018-09-12 02:22:23.020699,2018-09-12 06:27:20.864994,110.0,33.0,36.6719,31.65059131891196,training
trip-153671897992909657,IND732138AAA,IND733102AAA,FTL,2018-09-12 02:22:59.929314,2018-09-12 04:36:40.677331,2018-09-12 06:25:45.762054,97.0,62.0,59.7106,41.51599907424606,training
trip-153671899116229748,IND400102AAC,IND421302AAG,Carting,2018-09-12 02:23:11.162568,2018-09-12 05:51:13.704897,2018-09-12 08:41:43.756732,137.0,32.0,34.0548,22.66734524668638,training
trip-153671899904329250,IND000000ACB,IND124112AAA,FTL,2018-09-12 02:23:19.043516,2018-09-12 07:59:21.603345,2018-09-12 12:25:15.194110,184.0,90.0,112.4747,94.14380371319606,training
trip-153671899904329250,IND110037AAM,IND000000ACB,FTL,2018-09-12 02:23:19.043516,2018-09-12 02:23:19.043516,2018-09-12 07:59:21.603345,67.0,43.0,43.9448,37.252937061227975,training
trip-153671899904329250,IND124112AAA,IND125005AAA,FTL,2018-09-12 02:23:19.043516,2018-09-12 12:25:15.194110,2018-09-12 14:38:24.014935,112.0,46.0,56.0205,54.2370938453248,training
trip-153671942074761472,IND131028AAB,IND000000ACB,Carting,2018-09-12 02:30:20.747941,2018-09-12 02:30:20.747941,2018-09-12 09:05:30.990647,262.0,95.0,119.046,73.3987169360856,training
trip-153671954603403612,IND160002AAC,IND160102AAC,Carting,2018-09-12 02:32:26.036482,2018-09-12 02:32:26.036482,2018-09-12 06:39:40.524121,56.0,34.0,44.1715,31.9590445396463,training
trip-153671961585258384,IND000000ACB,IND110095AAB,Carting,2018-09-12 02:33:35.852854,2018-09-12 02:33:35.852854,2018-09-12 09:09:14.474074,260.0,79.0,74.6584,64.200300731662,training
trip-153671962361707473,IND635601AAB,IND635802AAB,Carting,2018-09-12 02:33:43.617324,2018-09-12 04:59:20.440439,2018-09-12 07:53:20.292867,157.0,34.0,41.1169,38.7616591599732,training
trip-153671962361707473,IND635802AAB,IND635601AAB,Carting,2018-09-12 02:33:43.617324,2018-09-12 02:33:43.617324,2018-09-12 04:59:20.440439,69.0,41.0,49.7089,38.6627992567709,training
trip-153671968400207294,IND400015AAB,IND421302AAG,Carting,2018-09-12 02:34:44.002300,2018-09-12 06:01:17.330774,2018-09-12 08:52:36.712141,138.0,33.0,45.1632,37.148081054755735,training
trip-153671974938064572,IND246149AAA,IND249407AAA,FTL,2018-09-12 02:35:49.380891,2018-09-12 05:14:28.890351,2018-09-12 16:21:37.807323,153.0,57.0,73.8595,40.20551072919864,training
trip-153671974938064572,IND249407AAA,IND246149AAA,FTL,2018-09-12 02:35:49.380891,2018-09-12 02:35:49.380891,2018-09-12 05:14:28.890351,112.0,55.0,72.7775,41.26524638452052,training
trip-153671988171824583,IND421302AAG,IND400072AAB,Carting,2018-09-12 02:38:01.718525,2018-09-12 02:38:01.718525,2018-09-12 07:46:59.142149,96.0,25.0,29.5051,21.582559773540677,training
trip-153671998865037832,IND502110AAA,IND502313AAA,FTL,2018-09-12 02:39:48.650640,2018-09-12 08:55:41.110716,2018-09-12 10:15:26.380065,48.0,36.0,40.0291,32.12395352952963,training
trip-153671998865037832,IND502313AAA,IND503111AAC,FTL,2018-09-12 02:39:48.650640,2018-09-12 10:15:26.380065,2018-09-12 13:53:01.980950,110.0,62.0,85.13189999999999,64.49766817726382,training
trip-153671998865037832,IND503111AAC,IND503185AAA,FTL,2018-09-12 02:39:48.650640,2018-09-12 02:39:48.650640,2018-09-12 05:16:54.744336,123.0,60.0,79.0737,59.29174917792783,training
trip-153671998865037832,IND503122AAA,IND502110AAA,FTL,2018-09-12 02:39:48.650640,2018-09-12 07:32:33.258139,2018-09-12 08:55:41.110716,64.0,37.0,40.9118,30.799834354917035,training
trip-153671998865037832,IND503185AAA,IND503187AAA,FTL,2018-09-12 02:39:48.650640,2018-09-12 05:16:54.744336,2018-09-12 06:31:57.531291,57.0,28.0,32.9095,29.61644820286496,training
trip-153671998865037832,IND503187AAA,IND503122AAA,FTL,2018-09-12 02:39:48.650640,2018-09-12 06:31:57.531291,2018-09-12 07:32:33.258139,40.0,26.0,28.4741,25.20852156818324,training
trip-153672000309775410,IND421302AAG,IND562132AAA,FTL,2018-09-12 02:40:03.098133,2018-09-12 02:40:03.098133,2018-09-13 07:50:00.968983,1555.0,711.0,970.3247,830.243579272268,training
trip-153672000309775410,IND562132AAA,IND600056AAB,FTL,2018-09-12 02:40:03.098133,2018-09-13 07:50:00.968983,2018-09-13 18:31:36.842479,484.0,242.0,320.24190000000004,267.33056477070426,training
trip-153672012445728568,IND000000ACB,IND110064AAA,Carting,2018-09-12 02:42:04.457658,2018-09-12 02:42:04.457658,2018-09-12 06:27:54.549181,140.0,57.0,54.9214,45.95943843989878,training
