trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data,source_hub,source_degree_centrality,source_betweenness_centrality,source_in_degree,source_out_degree,destination_hub,destination_degree_centrality,destination_betweenness_centrality,destination_in_degree,destination_out_degree,corridor_trip_count,corridor_delay_ratio,trip_hour,trip_dayofweek,trip_month,distance_per_hour,network_risk_score
trip-153671277074687197,IND624202AAA,IND625218AAA,1,2018-09-12 00:39:30.747127,2018-09-12 06:45:07.329780,2018-09-12 07:32:54.425056,35.0,23.0,26.0605,22.91314776382092,training,IND624202AAA,0.001258653241032,3.1486146095717885e-06,1.0,1.0,IND625218AAA,0.000629326620516,0.0,1.0,0.0,8.0,1.5217391304347827,0,2,9,1.1330652173913045,4.791370058044026e-06
trip-153671277074687197,IND624601AAA,IND624101AAA,1,2018-09-12 00:39:30.747127,2018-09-12 02:52:44.647485,2018-09-12 04:51:38.550800,100.0,134.0,60.2645,23.527843959971683,training,IND624601AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,IND624101AAA,0.001258653241032,6.297229219143577e-06,1.0,1.0,12.0,0.7857142857142857,0,2,9,0.4497350746268657,1.2369557394746312e-05
trip-153671277074687197,IND624619AAA,IND624601AAA,1,2018-09-12 00:39:30.747127,2018-09-12 01:32:05.649177,2018-09-12 02:52:44.647485,39.0,27.0,28.2786,26.516746587618083,training,IND624619AAA,0.001258653241032,1.2594458438287154e-05,1.0,1.0,IND624601AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,6.0,1.320754716981132,0,2,9,1.0473555555555556,2.9109833182833516e-05
trip-153671279791474803,IND144001AAA,IND144040AAA,1,2018-09-12 00:39:57.915096,2018-09-12 02:59:42.355705,2018-09-12 04:24:55.384342,35.0,20.0,26.5091,22.619844695171377,training,IND144001AAA,0.001258653241032,0.0,1.0,1.0,IND144040AAA,0.0018879798615481,0.0032245610926167,2.0,1.0,11.0,1.8,0,2,9,1.325455,0.0058042099667100595
trip-153671279791474803,IND144001AAB,IND144601AAA,1,2018-09-12 00:39:57.915096,2018-09-12 00:39:57.915096,2018-09-12 02:06:55.592948,54.0,16.0,19.5231,18.681675416632466,training,IND144001AAB,0.0062932662051604,0.0079659949622166,5.0,5.0,IND144601AAA,0.0018879798615481,0.0007816158880042,1.0,2.0,3.0,3.6875,0,2,9,1.22019375,0.0322568150101892
trip-153671279791474803,IND144040AAA,IND144001AAB,1,2018-09-12 00:39:57.915096,2018-09-12 04:24:55.384342,2018-09-12 05:07:33.439551,39.0,19.0,26.385900000000003,23.301241896121283,training,IND144040AAA,0.0018879798615481,0.0032245610926167,2.0,1.0,IND144001AAB,0.0062932662051604,0.0079659949622166,5.0,5.0,7.0,2.3157894736842106,0,2,9,1.3887315789473687,0.025914971916456066
trip-153671279791474803,IND144601AAA,IND144001AAA,1,2018-09-12 00:39:57.915096,2018-09-12 02:06:55.592948,2018-09-12 02:59:42.355705,33.0,17.0,21.7661,19.624607845157684,training,IND144601AAA,0.0018879798615481,0.0007816158880042,1.0,2.0,IND144001AAA,0.001258653241032,0.0,1.0,1.0,2.0,2.0,0,2,9,1.2803588235294119,0.0015632317760084
trip-153671287611744830,IND121002AAB,IND000000ACB,0,2018-09-12 00:41:16.117700,2018-09-12 00:41:16.117700,2018-09-12 03:41:40.363271,134.0,64.0,75.1509,47.41131039009549,training,IND121002AAB,0.001258653241032,0.0,1.0,1.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,24.0,2.2977099236641223,0,2,9,1.1742328125,0.5380443624404323
trip-153671289374432394,IND140901AAA,IND160055AAA,0,2018-09-12 00:41:33.744568,2018-09-12 02:45:34.226464,2018-09-12 03:47:41.603172,28.0,15.0,14.6876,12.105699780742514,training,IND140901AAA,0.0025173064820641,0.003205289672544,2.0,2.0,IND160055AAA,0.0018879798615481,0.0,2.0,1.0,13.0,1.8571428571428568,0,2,9,0.9791733333333333,0.005952680820438856
trip-153671289374432394,IND160002AAC,IND140901AAA,0,2018-09-12 00:41:33.744568,2018-09-12 00:41:33.744568,2018-09-12 02:45:34.226464,80.0,46.0,56.4349,42.72946240854833,training,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND140901AAA,0.0025173064820641,0.003205289672544,2.0,2.0,15.0,1.6595744680851063,0,2,9,1.226845652173913,0.10051876584815803
trip-153671289374432394,IND160055AAA,IND160002AAC,0,2018-09-12 00:41:33.744568,2018-09-12 03:47:41.603172,2018-09-12 05:22:54.531616,65.0,41.0,33.8798,31.006719652673567,training,IND160055AAA,0.0018879798615481,0.0,2.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,14.0,1.3658536585365857,0,2,9,0.8263365853658537,0.07835043352804245
trip-153671292681185799,IND400072AAB,IND000000AFT,0,2018-09-12 00:42:06.812144,2018-09-12 00:42:06.812144,2018-09-12 01:57:08.839828,48.0,18.0,21.288,13.479249737781162,training,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,43.0,2.4,0,2,9,1.1826666666666668,0.01843906305711528
trip-153671306463580546,IND442101AAB,IND445001AAB,1,2018-09-12 00:44:24.636038,2018-09-12 05:11:57.239362,2018-09-12 06:51:46.814438,84.0,38.0,52.0204,46.45668173068122,training,IND442101AAB,0.001258653241032,0.0,1.0,1.0,IND445001AAB,0.000629326620516,0.0,1.0,0.0,11.0,2.27027027027027,0,2,9,1.3689578947368422,0.0
trip-153671307622926083,IND413304AAA,IND415301AAB,0,2018-09-12 00:44:36.229517,2018-09-12 03:29:08.883016,2018-09-12 04:47:19.378869,72.0,53.0,57.2303,48.00625969308565,training,IND413304AAA,0.0025173064820641,0.0007871536523929,2.0,2.0,IND415301AAB,0.001258653241032,0.0003935768261964,1.0,1.0,2.0,1.349056603773585,0,2,9,1.0798169811320755,0.0015928722494176406
trip-153671307622926083,IND415301AAB,IND413307AAB,0,2018-09-12 00:44:36.229517,2018-09-12 04:47:19.378869,2018-09-12 06:35:42.729280,68.0,35.0,35.2121,26.85623715799606,training,IND415301AAB,0.001258653241032,0.0003935768261964,1.0,1.0,IND413307AAB,0.001258653241032,0.0,1.0,1.0,2.0,1.7567567567567568,0,2,9,1.00606,0.0006914187487234054
trip-153671310683457427,IND700065AAA,IND712311AAA,0,2018-09-12 00:45:06.834828,2018-09-12 00:45:06.834828,2018-09-12 04:12:29.937384,52.0,20.0,20.8831,15.738549955561622,training,IND700065AAA,0.0018879798615481,0.0,2.0,1.0,IND712311AAA,0.026431718061674,0.0920076046023501,21.0,21.0,23.0,3.9047619047619047,0,2,9,1.044155,0.35926778939965276
trip-153671314368581111,IND441904AAB,IND441912AAA,0,2018-09-12 00:45:43.686070,2018-09-12 04:06:52.024458,2018-09-12 05:39:44.135192,48.0,28.0,30.1868,25.02332663904335,training,IND441904AAB,0.000629326620516,0.0,0.0,1.0,IND441912AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.7241379310344829,0,2,9,1.0781,0.0
trip-153671314368581111,IND441912AAA,IND441107AAB,0,2018-09-12 00:45:43.686070,2018-09-12 05:39:44.135192,2018-09-12 09:43:05.840352,197.0,75.0,103.6758,83.47252143879263,training,IND441912AAA,0.001258653241032,0.0,1.0,1.0,IND441107AAB,0.000629326620516,0.0,1.0,0.0,11.0,2.6666666666666665,0,2,9,1.382344,0.0
trip-153671320412492075,IND518002AAA,IND501359AAE,1,2018-09-12 00:46:44.125157,2018-09-12 10:52:14.453954,2018-09-12 16:12:47.729762,263.0,144.0,199.764,163.98943651817035,training,IND518002AAA,0.0100692259282567,0.0118419395465994,9.0,7.0,IND501359AAE,0.0358716173694147,0.0674787407242187,30.0,27.0,12.0,1.8466898954703832,0,2,9,1.38725,0.14648069875795675
trip-153671320412492075,IND562132AAA,IND518002AAA,1,2018-09-12 00:46:44.125157,2018-09-12 00:55:51.259556,2018-09-12 10:52:14.453954,476.0,286.0,346.47,308.0570709403406,training,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,IND518002AAA,0.0100692259282567,0.0118419395465994,9.0,7.0,12.0,1.583916083916084,0,2,9,1.2114335664335665,0.17614149758660286
trip-153671320807895983,IND121004AAB,IND121102AAA,0,2018-09-12 00:46:48.079257,2018-09-12 00:46:48.079257,2018-09-12 01:53:32.471405,45.0,28.0,39.7245,37.85916704310895,training,IND121004AAB,0.0088105726872246,0.0048637102616025,8.0,6.0,IND121102AAA,0.001258653241032,0.0,1.0,1.0,28.0,2.034482758620689,0,2,9,1.4187321428571429,0.009895134670156808
trip-153671320807895983,IND121102AAA,IND121004AAB,0,2018-09-12 00:46:48.079257,2018-09-12 01:53:32.471405,2018-09-12 05:07:14.232558,100.0,29.0,40.2548,38.37233869435721,training,IND121102AAA,0.001258653241032,0.0,1.0,1.0,IND121004AAB,0.0088105726872246,0.0048637102616025,8.0,6.0,11.0,4.275862068965517,0,2,9,1.388096551724138,0.020796554222024484
trip-153671321710455800,IND421302AAG,IND000000ACB,1,2018-09-12 00:46:57.104787,2018-09-12 00:46:57.104787,2018-09-13 15:45:19.916768,2090.0,968.0,1322.5268999999998,1078.198021769128,training,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,23.0,2.0,0,2,9,1.366246797520661,0.562083818472819
trip-153671326503717255,IND151001AAA,IND151302AAA,1,2018-09-12 00:47:45.037410,2018-09-12 00:47:45.037410,2018-09-12 02:27:30.171591,32.0,39.0,53.8219,26.37598278184221,training,IND151001AAA,0.0056639395846444,0.0087374055415617,5.0,4.0,IND151302AAA,0.001258653241032,0.0007847803247977,1.0,1.0,14.0,0.8048780487804879,0,2,9,1.380048717948718,0.007664198380240493
trip-153671326503717255,IND151302AAA,IND151505AAA,1,2018-09-12 00:47:45.037410,2018-09-12 02:27:30.171591,2018-09-12 03:15:06.773726,39.0,38.0,43.9908,28.77988648580241,training,IND151302AAA,0.001258653241032,0.0007847803247977,1.0,1.0,IND151505AAA,0.001258653241032,0.0036020151133501,1.0,1.0,13.0,0.9210526315789472,0,2,9,1.1576526315789473,0.004040469482504552
trip-153671326503717255,IND151505AAA,IND151506AAA,1,2018-09-12 00:47:45.037410,2018-09-12 03:15:06.773726,2018-09-12 04:04:41.742403,46.0,26.0,34.25,16.841741221953615,training,IND151505AAA,0.001258653241032,0.0036020151133501,1.0,1.0,IND151506AAA,0.001258653241032,0.0032084382871536,1.0,1.0,5.0,1.7037037037037035,0,2,9,1.3173076923076923,0.011602994682339635
trip-153671326503717255,IND151506AAA,IND151001AAA,1,2018-09-12 00:47:45.037410,2018-09-12 04:04:41.742403,2018-09-12 10:04:18.380168,316.0,76.0,83.97630000000001,64.92645579319962,training,IND151506AAA,0.001258653241032,0.0032084382871536,1.0,1.0,IND151001AAA,0.0056639395846444,0.0087374055415617,5.0,4.0,11.0,1.4594594594594594,0,2,9,1.1049513157894737,0.017434474777043952
trip-153671328307356992,IND110037AAM,IND421302AAG,1,2018-09-12 00:48:03.073766,2018-09-12 00:48:03.073766,2018-09-13 15:11:02.805831,1984.0,997.0,1367.6887,1114.0402458906617,training,IND110037AAM,0.0258023914411579,0.0430564148833336,19.0,22.0,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,13.0,2.0150451354062184,0,2,9,1.371804112337011,0.18121872666976077
trip-153671339656068455,IND302014AAA,IND000000ACB,1,2018-09-12 00:49:56.561006,2018-09-12 00:49:56.561006,2018-09-12 10:23:11.464298,331.0,165.0,222.3414,195.89332022966053,training,IND302014AAA,0.0106985525487728,0.0430395456881325,10.0,7.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,13.0,1.981818181818182,0,2,9,1.3475236363636363,0.5493699731663468
trip-153671343854097865,IND000000ACT,IND160002AAC,1,2018-09-12 00:50:38.541226,2018-09-12 05:31:46.865830,2018-09-12 13:55:38.590133,383.0,189.0,226.6377,209.93668522817924,training,IND000000ACT,0.0018879798615481,0.0,0.0,3.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,14.0,2.0558510638297878,0,2,9,1.1991412698412698,0.11793124476653921
trip-153671379462714253,IND411033AAA,IND501359AAE,1,2018-09-12 00:56:34.627583,2018-09-12 00:56:34.627583,2018-09-12 17:54:51.423517,790.0,480.0,632.2484000000001,514.7249691880506,training,IND411033AAA,0.0258023914411579,0.0357546333340625,22.0,19.0,IND501359AAE,0.0358716173694147,0.0674787407242187,30.0,27.0,11.0,1.6479166666666667,0,2,9,1.3171841666666668,0.1701199976668759
trip-153671387315368041,IND151001AAA,IND148101AAA,1,2018-09-12 00:57:53.153952,2018-09-12 00:57:53.153952,2018-09-12 02:57:41.657332,116.0,62.0,66.039,57.78073882775143,training,IND151001AAA,0.0056639395846444,0.0087374055415617,5.0,4.0,IND148101AAA,0.001258653241032,0.0003923901623988,1.0,1.0,4.0,1.3846153846153846,0,2,9,1.0651451612903227,0.012641255590099154
trip-153671393133297622,IND421302AAG,IND421401AAC,0,2018-09-12 00:58:51.333308,2018-09-12 00:58:51.333308,2018-09-12 02:56:03.005465,75.0,28.0,40.168,34.67986948339483,training,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND421401AAC,0.001258653241032,0.0003935768261964,1.0,1.0,6.0,2.532258064516129,0,2,9,1.4345714285714286,0.11969983723867732
trip-153671398107484965,IND140001AAA,IND140118AAA,1,2018-09-12 00:59:41.075273,2018-09-12 04:15:02.191944,2018-09-12 05:44:19.105625,56.0,32.0,37.1305,29.277218984698152,training,IND140001AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND140118AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.7878787878787878,0,2,9,1.160328125,0.0007036676589572
trip-153671398107484965,IND140118AAA,IND160002AAC,1,2018-09-12 00:59:41.075273,2018-09-12 05:44:19.105625,2018-09-12 08:54:15.446928,149.0,102.0,124.2799,91.33234417277812,training,IND140118AAA,0.001258653241032,0.0,1.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,13.0,1.6857142857142855,0,2,9,1.2184303921568627,0.0966988258695585
trip-153671398107484965,IND140301AAA,IND140001AAA,1,2018-09-12 00:59:41.075273,2018-09-12 03:10:32.784624,2018-09-12 04:15:02.191944,39.0,24.0,26.4272,24.86152280611432,training,IND140301AAA,0.0018879798615481,0.0007847803247977,1.0,2.0,IND140001AAA,0.001258653241032,0.0003935768261964,1.0,1.0,13.0,1.6666666666666667,0,2,9,1.1011333333333333,0.001963928584990167
trip-153671398107484965,IND160002AAC,IND140301AAA,1,2018-09-12 00:59:41.075273,2018-09-12 00:59:41.075273,2018-09-12 03:10:32.784624,77.0,47.0,63.6967,38.06310394338883,training,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND140301AAA,0.0018879798615481,0.0007847803247977,1.0,2.0,14.0,1.446808510638298,0,2,9,1.3552489361702127,0.08412973106117477
trip-153671402673350359,IND574211AAA,IND574202AAA,1,2018-09-12 01:00:26.733769,2018-09-12 02:03:04.041511,2018-09-12 03:03:05.309421,55.0,18.0,25.2975,21.8668003774833,training,IND574211AAA,0.0018879798615481,0.0015743073047858,1.0,2.0,IND574202AAA,0.001258653241032,0.0007871536523929,1.0,1.0,5.0,2.473684210526316,1,2,9,1.4054166666666665,0.005841508683547311
trip-153671402673350359,IND574221AAA,IND562132AAA,1,2018-09-12 01:00:26.733769,2018-09-12 05:09:37.172718,2018-09-12 14:28:00.360402,535.0,215.0,280.0858,220.35794361668792,training,IND574221AAA,0.001258653241032,0.0,1.0,1.0,IND562132AAA,0.0446821900566394,0.0993643922630439,36.0,35.0,6.0,2.572093023255814,1,2,9,1.3027246511627908,0.2555744600998292
trip-153671402673350359,IND574239AAA,IND574221AAA,1,2018-09-12 01:00:26.733769,2018-09-12 04:13:32.102795,2018-09-12 05:09:37.172718,53.0,35.0,33.2592,19.610509185212408,training,IND574239AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND574221AAA,0.001258653241032,0.0,1.0,1.0,7.0,1.5142857142857142,1,2,9,0.9502628571428572,0.00059598776538312
trip-153671437849482795,IND585104AAA,IND585211AAA,0,2018-09-12 01:06:18.495090,2018-09-12 01:06:18.495090,2018-09-12 03:05:12.790458,85.0,38.0,47.6795,36.37917361746719,training,IND585104AAA,0.0062932662051604,0.010286523929471,5.0,5.0,IND585211AAA,0.0025173064820641,0.0001952141057934,2.0,2.0,11.0,1.9210526315789476,1,2,9,1.2547236842105263,0.020135970436165822
trip-153671437849482795,IND585211AAA,IND585222AAA,0,2018-09-12 01:06:18.495090,2018-09-12 03:05:12.790458,2018-09-12 04:08:34.378748,39.0,24.0,25.332,20.785054045410856,training,IND585211AAA,0.0025173064820641,0.0001952141057934,2.0,2.0,IND585222AAA,0.0025173064820641,1.5743073047858942e-06,2.0,2.0,11.0,1.5,1,2,9,1.0555,0.00029518261964727886
trip-153671437849482795,IND585222AAA,IND585307AAB,0,2018-09-12 01:06:18.495090,2018-09-12 04:08:34.378748,2018-09-12 05:54:38.037912,58.0,36.0,39.2918,32.501768460198775,training,IND585222AAA,0.0025173064820641,1.5743073047858942e-06,2.0,2.0,IND585307AAB,0.0025173064820641,0.0001961950811994,2.0,2.0,11.0,1.5833333333333333,1,2,9,1.0914388888888888,0.00031313486513162765
trip-153671437849482795,IND585307AAB,IND585104AAA,0,2018-09-12 01:06:18.495090,2018-09-12 05:54:38.037912,2018-09-12 15:43:20.340411,151.0,66.0,71.71239999999999,62.08044376002299,training,IND585307AAB,0.0025173064820641,0.0001961950811994,2.0,2.0,IND585104AAA,0.0062932662051604,0.010286523929471,5.0,5.0,11.0,4.253731343283582,1,2,9,1.086551515151515,0.04459067041852335
trip-153671440490445199,IND140501AAA,IND160002AAC,0,2018-09-12 01:06:44.904707,2018-09-12 07:36:00.152620,2018-09-12 08:38:04.516365,43.0,17.0,20.4357,9.507837118796193,training,IND140501AAA,0.001258653241032,0.0,1.0,1.0,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,11.0,2.294117647058824,1,2,9,1.2021,0.13159910001191163
trip-153671440490445199,IND160002AAC,IND134203AAA,0,2018-09-12 01:06:44.904707,2018-09-12 01:06:44.904707,2018-09-12 03:55:15.023521,104.0,47.0,52.543800000000005,38.91740130167434,training,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND134203AAA,0.001258653241032,0.0003935768261964,1.0,1.0,1.0,2.2127659574468086,1,2,9,1.117953191489362,0.12780335866236353
trip-153671448965568596,IND160002AAC,IND000000ACA,1,2018-09-12 01:08:09.655965,2018-09-12 01:08:09.655965,2018-09-12 05:44:58.798163,130.0,68.0,97.4199,89.2423484341077,training,IND160002AAC,0.0365009439899307,0.0573637102616025,30.0,28.0,IND000000ACA,0.013215859030837,0.0061595762186246,12.0,9.0,25.0,2.015873015873016,1,2,9,1.4326455882352942,0.128054879095061
trip-153671453267549065,IND382715AAA,IND382430AAB,1,2018-09-12 01:08:52.675715,2018-09-12 03:03:37.608843,2018-09-12 05:14:28.306437,101.0,54.0,60.9038,49.32990664946911,training,IND382715AAA,0.001258653241032,0.006360201511335,1.0,1.0,IND382430AAB,0.0176211453744493,0.0449136080124744,16.0,12.0,12.0,2.037037037037037,1,2,9,1.1278481481481482,0.10444664902998212
trip-153671453267549065,IND384205AAA,IND382715AAA,1,2018-09-12 01:08:52.675715,2018-09-12 01:08:52.675715,2018-09-12 03:03:37.608843,67.0,39.0,41.9214,35.32619829479312,training,IND384205AAA,0.0062932662051604,0.0106738035264483,5.0,5.0,IND382715AAA,0.001258653241032,0.006360201511335,1.0,1.0,12.0,1.4,1,2,9,1.0749076923076923,0.02384760705289662
trip-153671453614506281,IND484001AAA,IND484446AAA,1,2018-09-12 01:08:56.145442,2018-09-12 07:24:53.862254,2018-09-12 10:22:50.788855,149.0,77.0,105.2935,76.55368909570691,training,IND484001AAA,0.0025173064820641,0.0007871536523929,2.0,2.0,IND484446AAA,0.001258653241032,0.0,1.0,1.0,3.0,2.025641025641025,1,2,9,1.3674480519480519,0.0015944907317702328
trip-153671453614506281,IND484446AAA,IND842003AAB,1,2018-09-12 01:08:56.145442,2018-09-12 10:22:50.788855,2018-09-12 23:47:49.909915,476.0,235.0,323.7721,219.4817484144812,training,IND484446AAA,0.001258653241032,0.0,1.0,1.0,IND842003AAB,0.0081812460667086,0.0098394206549118,5.0,8.0,2.0,2.0319829424307034,1,2,9,1.3777536170212767,0.019993534934181118
trip-153671464491487828,IND600044AAE,IND600056AAB,0,2018-09-12 01:10:44.915124,2018-09-12 01:10:44.915124,2018-09-12 05:30:48.970190,71.0,35.0,37.9124,24.901134702814723,training,IND600044AAE,0.001258653241032,0.0,1.0,1.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,22.0,2.071428571428572,1,2,9,1.0832114285714285,0.07729834795766775
trip-153671494219272400,IND431514AAA,IND431515AAA,1,2018-09-12 01:15:42.192953,2018-09-12 04:33:40.913857,2018-09-12 05:55:20.388407,44.0,21.0,30.884,28.25560570805812,training,IND431514AAA,0.001258653241032,0.0071662468513853,1.0,1.0,IND431515AAA,0.001258653241032,0.0067726700251889,1.0,1.0,15.0,2.0476190476190474,1,2,9,1.4706666666666668,0.028541591699651935
trip-153671494219272400,IND431515AAA,IND431517AAB,1,2018-09-12 01:15:42.192953,2018-09-12 05:55:20.388407,2018-09-12 07:13:51.236548,41.0,14.0,20.5462,17.2480967670579,training,IND431515AAA,0.001258653241032,0.0067726700251889,1.0,1.0,IND431517AAB,0.001258653241032,0.0063790931989924,1.0,1.0,13.0,2.933333333333333,1,2,9,1.4675857142857143,0.03857850545759848
trip-153671494219272400,IND431517AAB,IND411033AAA,1,2018-09-12 01:15:42.192953,2018-09-12 07:13:51.236548,2018-09-12 19:05:24.368478,685.0,234.0,320.1666,278.4190769547295,training,IND431517AAB,0.001258653241032,0.0063790931989924,1.0,1.0,IND411033AAA,0.0258023914411579,0.0357546333340625,22.0,19.0,12.0,2.774403470715835,1,2,9,1.3682333333333334,0.1168959571274994
trip-153671494219272400,IND431603AAA,IND431708AAA,1,2018-09-12 01:15:42.192953,2018-09-12 01:15:42.192953,2018-09-12 03:18:35.096279,53.0,23.0,32.41,29.665491805278933,training,IND431603AAA,0.0050346129641283,0.0095151133501259,4.0,4.0,IND431708AAA,0.001258653241032,0.0075598236775818,1.0,1.0,14.0,2.0217391304347827,1,2,9,1.4091304347826086,0.034521068338626434
trip-153671494219272400,IND431708AAA,IND431514AAA,1,2018-09-12 01:15:42.192953,2018-09-12 03:18:35.096279,2018-09-12 04:33:40.913857,61.0,29.0,41.3849,38.29253307663375,training,IND431708AAA,0.001258653241032,0.0075598236775818,1.0,1.0,IND431514AAA,0.001258653241032,0.0071662468513853,1.0,1.0,15.0,2.0689655172413794,1,2,9,1.4270655172413793,0.03046773212889745
trip-153671505195307510,IND713205AAB,IND722202AAA,0,2018-09-12 01:17:31.953356,2018-09-12 01:17:31.953356,2018-09-12 04:31:37.349917,153.0,19.0,17.7572,14.077961928134677,training,IND713205AAB,0.0100692259282567,0.0137751889168765,6.0,10.0,IND722202AAA,0.0018879798615481,0.0,1.0,2.0,3.0,3.842105263157895,1,2,9,0.9345894736842105,0.052925725838525506
trip-153671505195307510,IND722101AAA,IND722122AAA,0,2018-09-12 01:17:31.953356,2018-09-12 06:08:02.324036,2018-09-12 07:03:26.225121,55.0,25.0,34.3239,28.993692897307763,training,IND722101AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND722122AAA,0.001258653241032,0.0,1.0,1.0,7.0,1.761904761904762,1,2,9,1.372956,0.0006934448842508001
trip-153671505195307510,IND722202AAA,IND722101AAC,0,2018-09-12 01:17:31.953356,2018-09-12 04:31:37.349917,2018-09-12 05:27:16.291697,45.0,29.0,32.7615,28.97500701225908,training,IND722202AAA,0.0018879798615481,0.0,1.0,2.0,IND722101AAC,0.001258653241032,0.0,2.0,0.0,3.0,1.5172413793103448,1,2,9,1.129706896551724,0.0
trip-153671506098357680,IND396191AAC,IND396232AAA,0,2018-09-12 01:17:40.984026,2018-09-12 01:17:40.984026,2018-09-12 02:33:00.903517,36.0,13.0,15.0686,14.264672626924416,training,IND396191AAC,0.0044052863436123,0.0007871536523929,3.0,4.0,IND396232AAA,0.001258653241032,0.0,1.0,1.0,11.0,2.571428571428572,1,2,9,1.159123076923077,0.0020241093918674574
trip-153671508851597828,IND360530AAB,IND362001AAA,0,2018-09-12 01:18:08.516276,2018-09-12 06:04:58.698852,2018-09-12 12:27:14.310000,362.0,69.0,79.2651,58.20583569565584,training,IND360530AAB,0.001258653241032,0.0,1.0,1.0,IND362001AAA,0.0044052863436123,3.4634760705289674e-05,3.0,4.0,11.0,1.8405797101449275,1,2,9,1.1487695652173913,6.374803781988099e-05
trip-153671508851597828,IND360575AAA,IND360510AAB,0,2018-09-12 01:18:08.516276,2018-09-12 03:43:56.169739,2018-09-12 05:07:32.951724,79.0,40.0,43.6602,36.14796709171063,training,IND360575AAA,0.001258653241032,6.297229219143577e-06,1.0,1.0,IND360510AAB,0.001258653241032,3.1486146095717885e-06,1.0,1.0,8.0,1.7375,1,2,9,1.0915050000000002,1.6412153652392948e-05
trip-153671508851597828,IND362001AAA,IND360575AAA,0,2018-09-12 01:18:08.516276,2018-09-12 01:18:08.516276,2018-09-12 03:43:56.169739,112.0,83.0,102.8477,84.7261874766737,training,IND362001AAA,0.0044052863436123,3.4634760705289674e-05,3.0,4.0,IND360575AAA,0.001258653241032,6.297229219143577e-06,1.0,1.0,7.0,1.4047619047619049,1,2,9,1.2391289156626506,5.749970013194195e-05
trip-153671531316758155,IND360370AAA,IND360410AAA,1,2018-09-12 01:21:53.167913,2018-09-12 02:35:30.220627,2018-09-12 03:12:30.490441,32.0,13.0,16.2596,15.679869604610314,training,IND360370AAA,0.001258653241032,3.1486146095717885e-06,1.0,1.0,IND360410AAA,0.001258653241032,0.0,1.0,1.0,1.0,2.4615384615384617,1,2,9,1.2507384615384614,7.750435962022864e-06
trip-153671531316758155,IND360410AAA,IND360490AAA,1,2018-09-12 01:21:53.167913,2018-09-12 03:12:30.490441,2018-09-12 03:58:06.664935,40.0,13.0,16.9369,15.181661149382302,training,IND360410AAA,0.001258653241032,0.0,1.0,1.0,IND360490AAA,0.001258653241032,0.0,1.0,1.0,1.0,3.076923076923077,1,2,9,1.3028384615384616,0.0
